player0_rank,player0_rank_points,player0_hand,player1_rank,player1_rank_points,player1_hand,surface,tourney_level,round,best_of,label,rank_diff,rank_points_diff,ht_diff,age_diff
0.5104516675688237,-0.6359186577472741,1,0.7255761462959479,-0.6657613453821607,0,2,0,7,0,1,-0.18235776562468925,0.02516969542929044,-0.7251607547980918,-0.1100224430273282
-0.022601372413483357,-0.48452042100059517,1,1.0701193095636683,-0.69687905083617,0,2,0,7,0,1,-0.8795746472786427,0.1667083671220531,-1.3489913719724553,0.9049977826080616
-0.1852277235945262,-0.4052165827047157,1,0.08066202017944564,-0.5335110972026212,1,2,0,7,0,0,-0.21081559752893225,0.10106049636981779,0.834415788137817,0.07452668890637851
0.06774660046487377,-0.5301802066861016,1,-0.5200799055181181,-0.10025689049679996,1,2,0,7,0,1,0.47217236817289965,-0.3328672734250993,-1.3489913719724553,-1.6602351512704705
0.03160741131353092,-0.509753460458375,1,-0.3698944240937272,-0.29474254958435786,1,2,0,7,0,0,0.3227687506756239,-0.1657212762616066,0.5225004795506353,-0.18384209580081154
0.04967700588920235,-0.5283778467248316,1,0.7785827867986742,-0.6717455195079317,0,2,0,7,0,1,-0.5878818702601519,0.11316577750143565,-2.07679375867588,0.2590758208400859
2.8866033542696163,-0.7626846416899299,0,0.6725695057932217,-0.6561866667809271,1,2,0,7,0,1,1.7314314299356524,-0.08051872060445012,-1.5569349110305766,0.7019937374809839
-0.7182807635768332,1.8255042626937725,1,0.21317862143626118,-0.5736050638452871,1,2,0,6,0,0,-0.7372854877574276,1.860982137812722,-0.5172172157399707,0.5358995187406476
0.1490597760553952,-0.5560140327976381,1,-0.0430201409935822,-0.47247252111975696,0,2,0,6,0,1,0.15202175925016595,-0.06329197437868624,0.002641631905332292,0.1114365152931205
-0.5466196151079548,-0.07418313648479466,0,0.2926885821903505,-0.5807860727962123,1,2,0,6,0,0,-0.6661409079968201,0.3943807699436352,0.3145569404925141,0.2590758208400859
0.10388578961621663,-0.548804592952558,1,-0.643762066691146,0.33060364655871294,1,2,0,6,0,1,0.6002326117419932,-0.6825236630345229,-0.30927367668184946,1.0710920013483987
-0.16715812901885477,-0.41122444924228235,1,-0.6614309468587214,0.5843326294914039,1,2,0,6,0,1,0.40102778841229214,-0.773313271521657,0.21058517096345347,-1.457231106143392
